Zip	City	State	Region	District	Latitude (State Centre)	Lonitude (State Centre)2
48174	Romulus, MI	MI	East	District #18	44.071319200000005	-85.21235706
48175	Salem, MI	MI	East	District #18	44.071319200000005	-85.21235706
48176	Saline, MI	MI	East	District #18	44.071319200000005	-85.21235706
48178	South Lyon, MI	MI	East	District #18	44.071319200000005	-85.21235706
48179	South Rockwood, MI	MI	East	District #18	44.071319200000005	-85.21235706
48180	Taylor, MI	MI	East	District #18	44.071319200000005	-85.21235706
48183	Trenton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48184	Wayne, MI	MI	East	District #18	44.071319200000005	-85.21235706
48185	Westland, MI	MI	East	District #18	44.071319200000005	-85.21235706
48186	Westland, MI	MI	East	District #18	44.071319200000005	-85.21235706
48187	Canton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48188	Canton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48189	Whitmore Lake, MI	MI	East	District #18	44.071319200000005	-85.21235706
48190	Whittaker, MI	MI	East	District #18	44.071319200000005	-85.21235706
48191	Willis, MI	MI	East	District #18	44.071319200000005	-85.21235706
48192	Wyandotte, MI	MI	East	District #18	44.071319200000005	-85.21235706
48193	Riverview, MI	MI	East	District #18	44.071319200000005	-85.21235706
48195	Southgate, MI	MI	East	District #18	44.071319200000005	-85.21235706
48197	Ypsilanti, MI	MI	East	District #18	44.071319200000005	-85.21235706
48198	Ypsilanti, MI	MI	East	District #18	44.071319200000005	-85.21235706
48201	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48202	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48203	Highland Park, MI	MI	East	District #18	44.071319200000005	-85.21235706
48204	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48205	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48206	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48207	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48208	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48209	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48210	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48211	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48212	Hamtramck, MI	MI	East	District #18	44.071319200000005	-85.21235706
48213	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48214	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48215	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48216	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48217	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48218	River Rouge, MI	MI	East	District #18	44.071319200000005	-85.21235706
48219	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48220	Ferndale, MI	MI	East	District #18	44.071319200000005	-85.21235706
48221	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48222	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48223	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48224	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48225	Harper Woods, MI	MI	East	District #18	44.071319200000005	-85.21235706
48226	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48227	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48228	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48229	Ecorse, MI	MI	East	District #18	44.071319200000005	-85.21235706
48230	Grosse Pointe, MI	MI	East	District #18	44.071319200000005	-85.21235706
48231	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48232	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48233	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48234	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48235	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48236	Grosse Pointe, MI	MI	East	District #18	44.071319200000005	-85.21235706
48237	Oak Park, MI	MI	East	District #18	44.071319200000005	-85.21235706
48238	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48239	Redford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48240	Redford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48242	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48243	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48244	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48255	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48260	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48264	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48265	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48266	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48267	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48268	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48269	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48272	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48275	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48277	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48278	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48279	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48288	Detroit, MI	MI	East	District #18	44.071319200000005	-85.21235706
48301	Bloomfield Hills, MI	MI	East	District #18	44.071319200000005	-85.21235706
48302	Bloomfield Hills, MI	MI	East	District #18	44.071319200000005	-85.21235706
48303	Bloomfield Hills, MI	MI	East	District #18	44.071319200000005	-85.21235706
48304	Bloomfield Hills, MI	MI	East	District #18	44.071319200000005	-85.21235706
48306	Rochester, MI	MI	East	District #18	44.071319200000005	-85.21235706
48307	Rochester, MI	MI	East	District #18	44.071319200000005	-85.21235706
48308	Rochester, MI	MI	East	District #18	44.071319200000005	-85.21235706
48309	Rochester, MI	MI	East	District #18	44.071319200000005	-85.21235706
48310	Sterling Heights, MI	MI	East	District #18	44.071319200000005	-85.21235706
48311	Sterling Heights, MI	MI	East	District #18	44.071319200000005	-85.21235706
48312	Sterling Heights, MI	MI	East	District #18	44.071319200000005	-85.21235706
48313	Sterling Heights, MI	MI	East	District #18	44.071319200000005	-85.21235706
48314	Sterling Heights, MI	MI	East	District #18	44.071319200000005	-85.21235706
48315	Utica, MI	MI	East	District #18	44.071319200000005	-85.21235706
48316	Utica, MI	MI	East	District #18	44.071319200000005	-85.21235706
48317	Utica, MI	MI	East	District #18	44.071319200000005	-85.21235706
48318	Utica, MI	MI	East	District #18	44.071319200000005	-85.21235706
48320	Keego Harbor, MI	MI	East	District #18	44.071319200000005	-85.21235706
48321	Auburn Hills, MI	MI	East	District #18	44.071319200000005	-85.21235706
48322	West Bloomfield, MI	MI	East	District #18	44.071319200000005	-85.21235706
48323	West Bloomfield, MI	MI	East	District #18	44.071319200000005	-85.21235706
48324	West Bloomfield, MI	MI	East	District #18	44.071319200000005	-85.21235706
48325	West Bloomfield, MI	MI	East	District #18	44.071319200000005	-85.21235706
48326	Auburn Hills, MI	MI	East	District #18	44.071319200000005	-85.21235706
48327	Waterford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48328	Waterford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48329	Waterford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48330	Drayton Plains, MI	MI	East	District #18	44.071319200000005	-85.21235706
48331	Farmington, MI	MI	East	District #18	44.071319200000005	-85.21235706
48332	Farmington, MI	MI	East	District #18	44.071319200000005	-85.21235706
48333	Farmington, MI	MI	East	District #18	44.071319200000005	-85.21235706
48334	Farmington, MI	MI	East	District #18	44.071319200000005	-85.21235706
48335	Farmington, MI	MI	East	District #18	44.071319200000005	-85.21235706
48336	Farmington, MI	MI	East	District #18	44.071319200000005	-85.21235706
48340	Pontiac, MI	MI	East	District #18	44.071319200000005	-85.21235706
48341	Pontiac, MI	MI	East	District #18	44.071319200000005	-85.21235706
48342	Pontiac, MI	MI	East	District #18	44.071319200000005	-85.21235706
48343	Pontiac, MI	MI	East	District #18	44.071319200000005	-85.21235706
48346	Clarkston, MI	MI	East	District #18	44.071319200000005	-85.21235706
48347	Clarkston, MI	MI	East	District #18	44.071319200000005	-85.21235706
48348	Clarkston, MI	MI	East	District #18	44.071319200000005	-85.21235706
48350	Davisburg, MI	MI	East	District #18	44.071319200000005	-85.21235706
48353	Hartland, MI	MI	East	District #18	44.071319200000005	-85.21235706
48356	Highland, MI	MI	East	District #18	44.071319200000005	-85.21235706
48357	Highland, MI	MI	East	District #18	44.071319200000005	-85.21235706
48359	Lake Orion, MI	MI	East	District #18	44.071319200000005	-85.21235706
48360	Lake Orion, MI	MI	East	District #18	44.071319200000005	-85.21235706
48361	Lake Orion, MI	MI	East	District #18	44.071319200000005	-85.21235706
48362	Lake Orion, MI	MI	East	District #18	44.071319200000005	-85.21235706
48363	Oakland, MI	MI	East	District #18	44.071319200000005	-85.21235706
48366	Lakeville, MI	MI	East	District #18	44.071319200000005	-85.21235706
48367	Leonard, MI	MI	East	District #18	44.071319200000005	-85.21235706
48370	Oxford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48371	Oxford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48374	Novi, MI	MI	East	District #18	44.071319200000005	-85.21235706
48375	Novi, MI	MI	East	District #18	44.071319200000005	-85.21235706
48376	Novi, MI	MI	East	District #18	44.071319200000005	-85.21235706
48377	Novi, MI	MI	East	District #18	44.071319200000005	-85.21235706
48380	Milford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48381	Milford, MI	MI	East	District #18	44.071319200000005	-85.21235706
48382	Commerce Township, MI	MI	East	District #18	44.071319200000005	-85.21235706
48383	White Lake, MI	MI	East	District #18	44.071319200000005	-85.21235706
48386	White Lake, MI	MI	East	District #18	44.071319200000005	-85.21235706
48387	Union Lake, MI	MI	East	District #18	44.071319200000005	-85.21235706
48390	Walled Lake, MI	MI	East	District #18	44.071319200000005	-85.21235706
48391	Walled Lake, MI	MI	East	District #18	44.071319200000005	-85.21235706
48393	Wixom, MI	MI	East	District #18	44.071319200000005	-85.21235706
48397	Warren, MI	MI	East	District #18	44.071319200000005	-85.21235706
48401	Applegate, MI	MI	East	District #18	44.071319200000005	-85.21235706
48410	Argyle, MI	MI	East	District #18	44.071319200000005	-85.21235706
48411	Atlas, MI	MI	East	District #18	44.071319200000005	-85.21235706
48412	Attica, MI	MI	East	District #18	44.071319200000005	-85.21235706
48413	Bad Axe, MI	MI	East	District #18	44.071319200000005	-85.21235706
48414	Bancroft, MI	MI	East	District #18	44.071319200000005	-85.21235706
48415	Birch Run, MI	MI	East	District #18	44.071319200000005	-85.21235706
48416	Brown City, MI	MI	East	District #18	44.071319200000005	-85.21235706
48417	Burt, MI	MI	East	District #18	44.071319200000005	-85.21235706
48418	Byron, MI	MI	East	District #18	44.071319200000005	-85.21235706
48419	Carsonville, MI	MI	East	District #18	44.071319200000005	-85.21235706
48420	Clio, MI	MI	East	District #18	44.071319200000005	-85.21235706
48421	Columbiaville, MI	MI	East	District #18	44.071319200000005	-85.21235706
48422	Croswell, MI	MI	East	District #18	44.071319200000005	-85.21235706
48423	Davison, MI	MI	East	District #18	44.071319200000005	-85.21235706
48426	Decker, MI	MI	East	District #18	44.071319200000005	-85.21235706
48427	Deckerville, MI	MI	East	District #18	44.071319200000005	-85.21235706
48428	Dryden, MI	MI	East	District #18	44.071319200000005	-85.21235706
48429	Durand, MI	MI	East	District #18	44.071319200000005	-85.21235706
48430	Fenton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48432	Filion, MI	MI	East	District #18	44.071319200000005	-85.21235706
48433	Flushing, MI	MI	East	District #18	44.071319200000005	-85.21235706
48434	Forestville, MI	MI	East	District #18	44.071319200000005	-85.21235706
48435	Fostoria, MI	MI	East	District #18	44.071319200000005	-85.21235706
48436	Gaines, MI	MI	East	District #18	44.071319200000005	-85.21235706
48437	Genesee, MI	MI	East	District #18	44.071319200000005	-85.21235706
48438	Goodrich, MI	MI	East	District #18	44.071319200000005	-85.21235706
48439	Grand Blanc, MI	MI	East	District #18	44.071319200000005	-85.21235706
48440	Hadley, MI	MI	East	District #18	44.071319200000005	-85.21235706
48441	Harbor Beach, MI	MI	East	District #18	44.071319200000005	-85.21235706
48442	Holly, MI	MI	East	District #18	44.071319200000005	-85.21235706
48444	Imlay City, MI	MI	East	District #18	44.071319200000005	-85.21235706
48445	Kinde, MI	MI	East	District #18	44.071319200000005	-85.21235706
48446	Lapeer, MI	MI	East	District #18	44.071319200000005	-85.21235706
48449	Lennon, MI	MI	East	District #18	44.071319200000005	-85.21235706
48450	Lexington, MI	MI	East	District #18	44.071319200000005	-85.21235706
48451	Linden, MI	MI	East	District #18	44.071319200000005	-85.21235706
48453	Marlette, MI	MI	East	District #18	44.071319200000005	-85.21235706
48454	Melvin, MI	MI	East	District #18	44.071319200000005	-85.21235706
48455	Metamora, MI	MI	East	District #18	44.071319200000005	-85.21235706
48456	Minden City, MI	MI	East	District #18	44.071319200000005	-85.21235706
48457	Montrose, MI	MI	East	District #18	44.071319200000005	-85.21235706
48458	Mount Morris, MI	MI	East	District #18	44.071319200000005	-85.21235706
48460	New Lothrop, MI	MI	East	District #18	44.071319200000005	-85.21235706
48461	North Branch, MI	MI	East	District #18	44.071319200000005	-85.21235706
48462	Ortonville, MI	MI	East	District #18	44.071319200000005	-85.21235706
48463	Otisville, MI	MI	East	District #18	44.071319200000005	-85.21235706
48464	Otter Lake, MI	MI	East	District #18	44.071319200000005	-85.21235706
48465	Palms, MI	MI	East	District #18	44.071319200000005	-85.21235706
48466	Peck, MI	MI	East	District #18	44.071319200000005	-85.21235706
48467	Port Austin, MI	MI	East	District #18	44.071319200000005	-85.21235706
48468	Port Hope, MI	MI	East	District #18	44.071319200000005	-85.21235706
48469	Port Sanilac, MI	MI	East	District #18	44.071319200000005	-85.21235706
48470	Ruth, MI	MI	East	District #18	44.071319200000005	-85.21235706
48471	Sandusky, MI	MI	East	District #18	44.071319200000005	-85.21235706
48472	Snover, MI	MI	East	District #18	44.071319200000005	-85.21235706
48473	Swartz Creek, MI	MI	East	District #18	44.071319200000005	-85.21235706
48475	Ubly, MI	MI	East	District #18	44.071319200000005	-85.21235706
48476	Vernon, MI	MI	East	District #18	44.071319200000005	-85.21235706
48480	Grand Blanc, MI	MI	East	District #18	44.071319200000005	-85.21235706
48501	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48502	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48503	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48504	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48505	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48506	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48507	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48509	Burton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48519	Burton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48529	Burton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48531	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48532	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48550	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48551	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48552	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48553	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48554	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48555	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48556	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48557	Flint, MI	MI	East	District #18	44.071319200000005	-85.21235706
48601	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48602	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48603	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48604	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48605	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48606	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48607	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48608	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48609	Saginaw, MI	MI	East	District #18	44.071319200000005	-85.21235706
48610	Alger, MI	MI	East	District #18	44.071319200000005	-85.21235706
48611	Auburn, MI	MI	East	District #18	44.071319200000005	-85.21235706
48612	Beaverton, MI	MI	East	District #18	44.071319200000005	-85.21235706
48613	Bentley, MI	MI	East	District #18	44.071319200000005	-85.21235706
48614	Brant, MI	MI	East	District #18	44.071319200000005	-85.21235706
48615	Breckenridge, MI	MI	East	District #18	44.071319200000005	-85.21235706
48616	Chesaning, MI	MI	East	District #18	44.071319200000005	-85.21235706
